reshape_time,store_kvcache_time,attn_time,split_time,loadkv_time,prefill_transpose_time,loadkv_time_transpose,maskgen_time,final_reshape_time,overall_attention_time
1.0251998901367188e-05,1.430511474609375e-06,0.0002720355987548828,6.365776062011719e-05,0.002984285354614258,0,2.6941299438476562e-05,0.003194570541381836,2.1457672119140625e-05,0.0065822601318359375
1.0251998901367188e-05,1.430511474609375e-06,0.00025916099548339844,6.389617919921875e-05,0.002978801727294922,0,2.6226043701171875e-05,0.00299835205078125,2.1457672119140625e-05,0.006367206573486328
9.775161743164062e-06,1.430511474609375e-06,0.00026416778564453125,6.580352783203125e-05,0.0029478073120117188,0,2.5033950805664062e-05,0.003329038619995117,2.0742416381835938e-05,0.006670951843261719
1.049041748046875e-05,1.430511474609375e-06,0.00026154518127441406,6.341934204101562e-05,0.0029540061950683594,0,2.6226043701171875e-05,0.002934694290161133,2.1696090698242188e-05,0.006281137466430664
9.775161743164062e-06,1.6689300537109375e-06,0.0002608299255371094,6.437301635742188e-05,0.003010272979736328,0,2.7179718017578125e-05,0.0031511783599853516,2.1696090698242188e-05,0.0065534114837646484
9.775161743164062e-06,1.430511474609375e-06,0.0002682209014892578,6.389617919921875e-05,0.002954244613647461,0,2.7179718017578125e-05,0.0029518604278564453,2.0742416381835938e-05,0.006305217742919922
1.2874603271484375e-05,1.6689300537109375e-06,0.00026345252990722656,8.320808410644531e-05,0.002509593963623047,0,3.814697265625e-05,0.004494667053222656,2.9325485229492188e-05,0.007441282272338867
1.0013580322265625e-05,1.9073486328125e-06,0.0002646446228027344,6.67572021484375e-05,0.0032148361206054688,0,2.574920654296875e-05,0.003056049346923828,2.1457672119140625e-05,0.006668567657470703
9.5367431640625e-06,1.430511474609375e-06,0.0002579689025878906,6.4849853515625e-05,0.0032966136932373047,0,2.5272369384765625e-05,0.0032165050506591797,2.0265579223632812e-05,0.006898641586303711
1.0013580322265625e-05,1.6689300537109375e-06,0.0002703666687011719,6.413459777832031e-05,0.0033702850341796875,0,2.6464462280273438e-05,0.003056049346923828,2.09808349609375e-05,0.006826639175415039
1.0013580322265625e-05,1.430511474609375e-06,0.0002624988555908203,6.508827209472656e-05,0.003344297409057617,0,2.574920654296875e-05,0.0032050609588623047,2.1457672119140625e-05,0.0069427490234375
9.775161743164062e-06,1.6689300537109375e-06,0.00026035308837890625,6.413459777832031e-05,0.0033407211303710938,0,2.5033950805664062e-05,0.0030488967895507812,2.1457672119140625e-05,0.0067789554595947266
9.775161743164062e-06,1.6689300537109375e-06,0.0002620220184326172,6.532669067382812e-05,0.0033392906188964844,0,2.4318695068359375e-05,0.0032510757446289062,2.09808349609375e-05,0.006982088088989258
9.775161743164062e-06,1.430511474609375e-06,0.0002582073211669922,7.319450378417969e-05,0.0033464431762695312,0,2.5510787963867188e-05,0.0030336380004882812,2.193450927734375e-05,0.006777048110961914
9.775161743164062e-06,1.6689300537109375e-06,0.000286102294921875,6.341934204101562e-05,0.0033402442932128906,0,2.5272369384765625e-05,0.003214597702026367,2.1696090698242188e-05,0.006969451904296875
9.5367431640625e-06,1.9073486328125e-06,0.00025534629821777344,6.461143493652344e-05,0.0033240318298339844,0,2.47955322265625e-05,0.0030069351196289062,2.0742416381835938e-05,0.006715536117553711
9.298324584960938e-06,1.430511474609375e-06,0.00026035308837890625,6.29425048828125e-05,0.0033905506134033203,0,2.5033950805664062e-05,0.0032219886779785156,2.1219253540039062e-05,0.006999492645263672
1.0013580322265625e-05,1.430511474609375e-06,0.00025963783264160156,6.4849853515625e-05,0.0033447742462158203,0,2.6941299438476562e-05,0.0030443668365478516,2.0742416381835938e-05,0.006780147552490234
1.0013580322265625e-05,1.6689300537109375e-06,0.0002589225769042969,6.556510925292969e-05,0.003341197967529297,0,2.574920654296875e-05,0.0032072067260742188,2.1219253540039062e-05,0.00693821907043457
1.0251998901367188e-05,1.6689300537109375e-06,0.0002617835998535156,6.461143493652344e-05,0.0033495426177978516,0,2.5987625122070312e-05,0.0030336380004882812,2.1696090698242188e-05,0.0067768096923828125
1.0013580322265625e-05,1.6689300537109375e-06,0.0002741813659667969,6.365776062011719e-05,0.0033597946166992188,0,2.6941299438476562e-05,0.0032122135162353516,2.1457672119140625e-05,0.00697636604309082
9.775161743164062e-06,1.430511474609375e-06,0.00026535987854003906,6.628036499023438e-05,0.003366231918334961,0,2.6941299438476562e-05,0.002995014190673828,2.1696090698242188e-05,0.006759166717529297
1.0013580322265625e-05,1.6689300537109375e-06,0.00026297569274902344,6.4849853515625e-05,0.0033452510833740234,0,2.574920654296875e-05,0.0032303333282470703,2.1457672119140625e-05,0.00696873664855957
1.049041748046875e-05,1.6689300537109375e-06,0.0002627372741699219,6.508827209472656e-05,0.0033380985260009766,0,2.5987625122070312e-05,0.0030105113983154297,2.1219253540039062e-05,0.006742238998413086
9.5367431640625e-06,1.9073486328125e-06,0.0002593994140625,6.461143493652344e-05,0.0033745765686035156,0,2.5510787963867188e-05,0.0032041072845458984,2.2172927856445312e-05,0.00696873664855957
1.0251998901367188e-05,1.430511474609375e-06,0.0002579689025878906,6.341934204101562e-05,0.00336456298828125,0,2.5510787963867188e-05,0.002988576889038086,2.193450927734375e-05,0.0067403316497802734
9.775161743164062e-06,1.6689300537109375e-06,0.0002582073211669922,6.175041198730469e-05,0.0033826828002929688,0,2.6941299438476562e-05,0.0034627914428710938,2.193450927734375e-05,0.0072324275970458984
1.0013580322265625e-05,1.430511474609375e-06,0.0002605915069580078,6.341934204101562e-05,0.003374338150024414,0,2.6464462280273438e-05,0.0030050277709960938,2.1457672119140625e-05,0.006769657135009766
9.5367431640625e-06,1.6689300537109375e-06,0.0002582073211669922,6.318092346191406e-05,0.003371715545654297,0,2.6941299438476562e-05,0.0032291412353515625,2.1219253540039062e-05,0.0069882869720458984
1.0251998901367188e-05,1.430511474609375e-06,0.0002586841583251953,6.4849853515625e-05,0.0033550262451171875,0,2.6702880859375e-05,0.0030241012573242188,2.193450927734375e-05,0.006769418716430664
1.0251998901367188e-05,1.9073486328125e-06,0.00026035308837890625,6.222724914550781e-05,0.0033495426177978516,0,2.5987625122070312e-05,0.0032129287719726562,2.1219253540039062e-05,0.006951332092285156
1.0013580322265625e-05,1.6689300537109375e-06,0.00026345252990722656,6.341934204101562e-05,0.003263235092163086,0,2.5033950805664062e-05,0.002973318099975586,2.1457672119140625e-05,0.006628751754760742
1.0013580322265625e-05,1.6689300537109375e-06,0.00025844573974609375,6.389617919921875e-05,0.003361225128173828,0,3.504753112792969e-05,0.0031731128692626953,2.1696090698242188e-05,0.00693202018737793
9.775161743164062e-06,1.430511474609375e-06,0.00025773048400878906,6.437301635742188e-05,0.00333404541015625,0,2.6226043701171875e-05,0.0030066967010498047,2.1219253540039062e-05,0.0067291259765625
1.2636184692382812e-05,0.00010752677917480469,0.0002562999725341797,7.939338684082031e-05,0.002522706985473633,0,3.981590270996094e-05,0.004693508148193359,2.8848648071289062e-05,0.0077495574951171875
1.049041748046875e-05,8.463859558105469e-05,0.0002620220184326172,7.867813110351562e-05,0.004233360290527344,0,3.0279159545898438e-05,0.0034868717193603516,2.193450927734375e-05,0.008215904235839844
9.775161743164062e-06,8.296966552734375e-05,0.00025844573974609375,6.461143493652344e-05,0.00432276725769043,0,2.7894973754882812e-05,0.0032415390014648438,2.1219253540039062e-05,0.008035659790039062
1.0013580322265625e-05,8.130073547363281e-05,0.00025844573974609375,6.341934204101562e-05,0.004332780838012695,0,2.5272369384765625e-05,0.0030465126037597656,2.0265579223632812e-05,0.00784444808959961
1.0251998901367188e-05,8.296966552734375e-05,0.0002605915069580078,6.580352783203125e-05,0.004301786422729492,0,2.6702880859375e-05,0.003267526626586914,2.09808349609375e-05,0.008043289184570312
9.775161743164062e-06,8.034706115722656e-05,0.00025653839111328125,6.4849853515625e-05,0.0043087005615234375,0,2.5510787963867188e-05,0.003055572509765625,2.0742416381835938e-05,0.007828712463378906
1.0013580322265625e-05,8.082389831542969e-05,0.0002551078796386719,6.318092346191406e-05,0.004319190979003906,0,2.5272369384765625e-05,0.003206968307495117,2.09808349609375e-05,0.007988452911376953
9.5367431640625e-06,7.891654968261719e-05,0.00025916099548339844,6.246566772460938e-05,0.004374504089355469,0,2.6464462280273438e-05,0.0030210018157958984,2.0742416381835938e-05,0.007861137390136719
9.059906005859375e-06,7.891654968261719e-05,0.0002560615539550781,7.104873657226562e-05,0.004364490509033203,0,2.5987625122070312e-05,0.0032415390014648438,2.1219253540039062e-05,0.00807642936706543
1.0013580322265625e-05,7.843971252441406e-05,0.00025963783264160156,6.532669067382812e-05,0.004332780838012695,0,2.6226043701171875e-05,0.003000020980834961,2.1696090698242188e-05,0.0078008174896240234
1.0013580322265625e-05,8.106231689453125e-05,0.00025725364685058594,6.318092346191406e-05,0.004339933395385742,0,2.6941299438476562e-05,0.0032465457916259766,2.09808349609375e-05,0.008053302764892578
9.775161743164062e-06,7.653236389160156e-05,0.00026035308837890625,6.318092346191406e-05,0.0043375492095947266,0,2.574920654296875e-05,0.003004789352416992,2.1457672119140625e-05,0.007805824279785156
1.0251998901367188e-05,7.653236389160156e-05,0.00025844573974609375,6.270408630371094e-05,0.004359006881713867,0,2.7418136596679688e-05,0.003224611282348633,2.09808349609375e-05,0.008046627044677734
1.0013580322265625e-05,8.0108642578125e-05,0.0002586841583251953,6.270408630371094e-05,0.004370927810668945,0,2.5987625122070312e-05,0.003048419952392578,2.0503997802734375e-05,0.00788426399230957
1.0013580322265625e-05,7.915496826171875e-05,0.0002665519714355469,6.365776062011719e-05,0.004344463348388672,0,2.6464462280273438e-05,0.003200531005859375,2.193450927734375e-05,0.008020162582397461
1.0013580322265625e-05,7.724761962890625e-05,0.0002579689025878906,6.365776062011719e-05,0.004347324371337891,0,2.5987625122070312e-05,0.003049135208129883,2.1457672119140625e-05,0.007859945297241211
1.0013580322265625e-05,7.796287536621094e-05,0.0002560615539550781,6.222724914550781e-05,0.004331827163696289,0,2.5272369384765625e-05,0.003459930419921875,2.193450927734375e-05,0.00825190544128418
1.0251998901367188e-05,7.867813110351562e-05,0.00025916099548339844,6.151199340820312e-05,0.004345417022705078,0,2.574920654296875e-05,0.002995729446411133,2.09808349609375e-05,0.007805585861206055
1.0013580322265625e-05,7.867813110351562e-05,0.0002601146697998047,6.365776062011719e-05,0.0043468475341796875,0,2.6226043701171875e-05,0.00323486328125,2.0503997802734375e-05,0.008048295974731445
9.775161743164062e-06,7.82012939453125e-05,0.00025844573974609375,6.365776062011719e-05,0.0043659210205078125,0,2.6464462280273438e-05,0.0030112266540527344,2.1219253540039062e-05,0.00784158706665039
1.0013580322265625e-05,7.82012939453125e-05,0.0002617835998535156,6.270408630371094e-05,0.0043218135833740234,0,2.5272369384765625e-05,0.0032072067260742188,2.1219253540039062e-05,0.007994651794433594
1.0251998901367188e-05,7.843971252441406e-05,0.00026035308837890625,6.29425048828125e-05,0.004347801208496094,0,2.5272369384765625e-05,0.003036975860595703,2.0742416381835938e-05,0.007849693298339844
1.0251998901367188e-05,7.939338684082031e-05,0.0002579689025878906,6.318092346191406e-05,0.004275798797607422,0,2.6464462280273438e-05,0.0031824111938476562,2.09808349609375e-05,0.007923126220703125
9.298324584960938e-06,7.724761962890625e-05,0.00025725364685058594,6.365776062011719e-05,0.004362821578979492,0,2.5987625122070312e-05,0.0030298233032226562,2.0503997802734375e-05,0.00785374641418457
9.5367431640625e-06,7.724761962890625e-05,0.000255584716796875,6.341934204101562e-05,0.004332065582275391,0,2.574920654296875e-05,0.003212451934814453,2.09808349609375e-05,0.008004426956176758
9.775161743164062e-06,7.772445678710938e-05,0.00025773048400878906,6.270408630371094e-05,0.004373073577880859,0,2.5987625122070312e-05,0.003010272979736328,2.09808349609375e-05,0.007845401763916016
1.0251998901367188e-05,7.796287536621094e-05,0.00026345252990722656,6.365776062011719e-05,0.004314899444580078,0,2.5510787963867188e-05,0.0031652450561523438,2.1696090698242188e-05,0.0079498291015625
1.0013580322265625e-05,7.796287536621094e-05,0.00025725364685058594,6.341934204101562e-05,0.0043561458587646484,0,2.6702880859375e-05,0.003038167953491211,2.0742416381835938e-05,0.007857322692871094
1.33514404296875e-05,1.9073486328125e-06,0.0002970695495605469,8.0108642578125e-05,0.0025043487548828125,0,3.910064697265625e-05,0.004655122756958008,3.147125244140625e-05,0.007631063461303711
1.0728836059570312e-05,1.6689300537109375e-06,0.0002586841583251953,6.508827209472656e-05,0.005308389663696289,0,3.0040740966796875e-05,0.0031807422637939453,2.193450927734375e-05,0.008884906768798828
9.775161743164062e-06,1.6689300537109375e-06,0.0002593994140625,6.437301635742188e-05,0.005431413650512695,0,2.6702880859375e-05,0.003243684768676758,2.09808349609375e-05,0.009064674377441406
1.0251998901367188e-05,1.6689300537109375e-06,0.0002598762512207031,6.389617919921875e-05,0.0054666996002197266,0,2.6464462280273438e-05,0.003017902374267578,2.09808349609375e-05,0.008875370025634766
1.049041748046875e-05,1.430511474609375e-06,0.0002589225769042969,6.413459777832031e-05,0.0054743289947509766,0,2.5272369384765625e-05,0.003247976303100586,2.1457672119140625e-05,0.009111404418945312
1.049041748046875e-05,1.6689300537109375e-06,0.00026035308837890625,6.365776062011719e-05,0.005444526672363281,0,2.6464462280273438e-05,0.0029900074005126953,2.1457672119140625e-05,0.008826017379760742
1.0013580322265625e-05,1.430511474609375e-06,0.0002567768096923828,6.461143493652344e-05,0.005523681640625,0,2.6702880859375e-05,0.0031952857971191406,2.193450927734375e-05,0.009106874465942383
9.775161743164062e-06,1.6689300537109375e-06,0.0002598762512207031,6.461143493652344e-05,0.005527973175048828,0,3.0040740966796875e-05,0.0031054019927978516,2.09808349609375e-05,0.009027719497680664
1.049041748046875e-05,1.6689300537109375e-06,0.00026106834411621094,6.461143493652344e-05,0.00536799430847168,0,2.6226043701171875e-05,0.0032210350036621094,2.09808349609375e-05,0.008981466293334961
1.0251998901367188e-05,1.430511474609375e-06,0.00025844573974609375,6.246566772460938e-05,0.005462169647216797,0,2.6941299438476562e-05,0.0029761791229248047,2.1457672119140625e-05,0.008826971054077148
1.0728836059570312e-05,1.430511474609375e-06,0.00026607513427734375,6.365776062011719e-05,0.005504608154296875,0,2.6941299438476562e-05,0.0031692981719970703,2.2172927856445312e-05,0.009071588516235352
1.0013580322265625e-05,1.6689300537109375e-06,0.0002593994140625,6.365776062011719e-05,0.005479097366333008,0,2.6464462280273438e-05,0.0030014514923095703,2.0742416381835938e-05,0.008869171142578125
1.0013580322265625e-05,1.6689300537109375e-06,0.00026917457580566406,6.29425048828125e-05,0.00550532341003418,0,2.5272369384765625e-05,0.0034515857696533203,2.1219253540039062e-05,0.009353876113891602
1.0013580322265625e-05,1.9073486328125e-06,0.0002608299255371094,6.413459777832031e-05,0.005450010299682617,0,2.8848648071289062e-05,0.0030159950256347656,2.1457672119140625e-05,0.008861303329467773
1.0013580322265625e-05,1.9073486328125e-06,0.0002579689025878906,6.270408630371094e-05,0.005480527877807617,0,2.5510787963867188e-05,0.003210306167602539,2.1457672119140625e-05,0.00907754898071289
1.0251998901367188e-05,1.9073486328125e-06,0.00025582313537597656,6.365776062011719e-05,0.005488872528076172,0,2.6226043701171875e-05,0.0030090808868408203,2.09808349609375e-05,0.008884429931640625
1.0013580322265625e-05,1.9073486328125e-06,0.00025916099548339844,6.437301635742188e-05,0.005486249923706055,0,2.6226043701171875e-05,0.0032160282135009766,2.1219253540039062e-05,0.009091854095458984
9.775161743164062e-06,1.6689300537109375e-06,0.00025963783264160156,6.461143493652344e-05,0.005502462387084961,0,2.7179718017578125e-05,0.0029795169830322266,2.0265579223632812e-05,0.008872032165527344
1.0251998901367188e-05,1.6689300537109375e-06,0.0002567768096923828,6.365776062011719e-05,0.005476713180541992,0,2.5272369384765625e-05,0.003185749053955078,2.09808349609375e-05,0.009048223495483398
1.0251998901367188e-05,1.6689300537109375e-06,0.0002574920654296875,6.341934204101562e-05,0.005524635314941406,0,2.6702880859375e-05,0.002994537353515625,2.0742416381835938e-05,0.008906841278076172
1.049041748046875e-05,1.6689300537109375e-06,0.00025534629821777344,6.413459777832031e-05,0.005458831787109375,0,2.4557113647460938e-05,0.003175020217895508,2.09808349609375e-05,0.009018182754516602
1.0251998901367188e-05,1.9073486328125e-06,0.0002658367156982422,6.270408630371094e-05,0.005528688430786133,0,2.7179718017578125e-05,0.00299072265625,2.0265579223632812e-05,0.008913993835449219
1.049041748046875e-05,1.6689300537109375e-06,0.0002837181091308594,6.508827209472656e-05,0.00545501708984375,0,2.5510787963867188e-05,0.003163576126098633,2.193450927734375e-05,0.009033918380737305
1.0013580322265625e-05,1.9073486328125e-06,0.0002567768096923828,6.29425048828125e-05,0.005415678024291992,0,3.0040740966796875e-05,0.0030188560485839844,2.0742416381835938e-05,0.008824586868286133
9.775161743164062e-06,1.6689300537109375e-06,0.0002551078796386719,6.318092346191406e-05,0.005394935607910156,0,2.6702880859375e-05,0.0032012462615966797,2.09808349609375e-05,0.008980512619018555
1.0251998901367188e-05,1.9073486328125e-06,0.00025773048400878906,6.413459777832031e-05,0.0053386688232421875,0,2.5272369384765625e-05,0.0030107498168945312,2.09808349609375e-05,0.008736848831176758
1.0013580322265625e-05,1.9073486328125e-06,0.00025773048400878906,6.318092346191406e-05,0.005403757095336914,0,2.574920654296875e-05,0.0031785964965820312,2.0742416381835938e-05,0.008968591690063477
9.5367431640625e-06,1.430511474609375e-06,0.00026035308837890625,6.341934204101562e-05,0.005505800247192383,0,3.170967102050781e-05,0.003026723861694336,2.1457672119140625e-05,0.008927106857299805
1.2874603271484375e-05,9.775161743164062e-05,0.0002593994140625,7.081031799316406e-05,0.0024776458740234375,0,3.0279159545898438e-05,1.4543533325195312e-05,1.9788742065429688e-05,0.002989530563354492
1.0251998901367188e-05,7.772445678710938e-05,0.0002334117889404297,6.222724914550781e-05,0.0043182373046875,0,2.86102294921875e-05,1.4543533325195312e-05,1.7404556274414062e-05,0.004769325256347656
9.775161743164062e-06,7.677078247070312e-05,0.0002429485321044922,6.079673767089844e-05,0.004323482513427734,0,2.6941299438476562e-05,1.3113021850585938e-05,1.6927719116210938e-05,0.0047762393951416016
1.0013580322265625e-05,7.43865966796875e-05,0.0002262592315673828,5.984306335449219e-05,0.004299163818359375,0,2.47955322265625e-05,1.2159347534179688e-05,1.5735626220703125e-05,0.004727840423583984
1.0013580322265625e-05,7.772445678710938e-05,0.00022840499877929688,6.222724914550781e-05,0.004313468933105469,0,2.4318695068359375e-05,1.239776611328125e-05,1.5974044799804688e-05,0.0047512054443359375
1.0013580322265625e-05,7.319450378417969e-05,0.0002396106719970703,5.9604644775390625e-05,0.004250288009643555,0,2.7894973754882812e-05,1.2874603271484375e-05,1.7881393432617188e-05,0.004698276519775391
